id,國家,統計日期,疫苗廠牌,第一劑累計接種人次,第二劑累計接種人次,追加劑累計接種人次,加強劑累計接種人次,第2次追加劑,第2次加強劑,總共累計接種人次
1563,Taiwan,2021-08-29,高端,640662,0,0,0,0,0,640662
1562,Taiwan,2021-08-29,Moderna,3416731,298310,0,0,0,0,3715041
1561,Taiwan,2021-08-29,Oxford/AstraZeneca,5947862,582600,0,0,0,0,6530462
1560,Taiwan,2021-08-30,ALL,10028069,900651,0,0,0,0,10928720
1559,Taiwan,2021-08-30,高端,648678,0,0,0,0,0,648678
1558,Taiwan,2021-08-30,Moderna,3419973,303416,0,0,0,0,3723389
1557,Taiwan,2021-08-30,Oxford/AstraZeneca,5959418,597235,0,0,0,0,6556653
1556,Taiwan,2021-08-31,ALL,10038004,920962,0,0,0,0,10958966
1555,Taiwan,2021-08-31,高端,650830,0,0,0,0,0,650830
1554,Taiwan,2021-08-31,Moderna,3421895,310533,0,0,0,0,3732428
1553,Taiwan,2021-08-31,Oxford/AstraZeneca,5965279,610429,0,0,0,0,6575708
1552,Taiwan,2021-09-01,ALL,10046132,936339,0,0,0,0,10982471
1551,Taiwan,2021-09-01,高端,651935,0,0,0,0,0,651935
1550,Taiwan,2021-09-01,Moderna,3424172,316985,0,0,0,0,3741157
1549,Taiwan,2021-09-01,Oxford/AstraZeneca,5970025,619354,0,0,0,0,6589379
1548,Taiwan,2021-09-02,ALL,10051070,953170,0,0,0,0,11004240
1547,Taiwan,2021-09-02,高端,652957,0,0,0,0,0,652957
1546,Taiwan,2021-09-02,Moderna,3426891,323784,0,0,0,0,3750675
1545,Taiwan,2021-09-02,Oxford/AstraZeneca,5971222,629386,0,0,0,0,6600608
1544,Taiwan,2021-09-03,ALL,10272559,971041,0,0,0,0,11243600
1543,Taiwan,2021-09-03,高端,654284,0,0,0,0,0,654284
1542,Taiwan,2021-09-03,Moderna,3428956,329127,0,0,0,0,3758083
1541,Taiwan,2021-09-03,Oxford/AstraZeneca,6189319,641914,0,0,0,0,6831233
1540,Taiwan,2021-09-05,ALL,10399097,981871,0,0,0,0,11380968
1539,Taiwan,2021-09-05,高端,661806,0,0,0,0,0,661806
1538,Taiwan,2021-09-05,Moderna,3428742,333270,0,0,0,0,3762012
1537,Taiwan,2021-09-05,Oxford/AstraZeneca,6308549,648601,0,0,0,0,6957150
1536,Taiwan,2021-09-06,ALL,10468680,987679,0,0,0,0,11456359
1535,Taiwan,2021-09-06,高端,677175,0,0,0,0,0,677175
1534,Taiwan,2021-09-06,Moderna,3429608,334782,0,0,0,0,3764390
1533,Taiwan,2021-09-06,Oxford/AstraZeneca,6361897,652897,0,0,0,0,7014794
1532,Taiwan,2021-09-07,ALL,10552459,996147,0,0,0,0,11548606
1531,Taiwan,2021-09-07,高端,685027,0,0,0,0,0,685027
1530,Taiwan,2021-09-07,Moderna,3430346,336071,0,0,0,0,3766417
1529,Taiwan,2021-09-07,Oxford/AstraZeneca,6437086,660076,0,0,0,0,7097162
1528,Taiwan,2021-09-08,ALL,10652241,1008442,0,0,0,0,11660683
1527,Taiwan,2021-09-08,高端,693482,0,0,0,0,0,693482
1526,Taiwan,2021-09-08,Moderna,3431422,337977,0,0,0,0,3769399
1525,Taiwan,2021-09-08,Oxford/AstraZeneca,6527337,670465,0,0,0,0,7197802
1524,Taiwan,2021-09-09,ALL,10941158,1020520,0,0,0,0,11961678
1523,Taiwan,2021-09-09,高端,700443,0,0,0,0,0,700443
1522,Taiwan,2021-09-09,Moderna,3432226,339688,0,0,0,0,3771914
1521,Taiwan,2021-09-09,Oxford/AstraZeneca,6808489,680832,0,0,0,0,7489321
1520,Taiwan,2021-09-10,ALL,11263210,1038345,0,0,0,0,12301555
1519,Taiwan,2021-09-10,高端,709315,0,0,0,0,0,709315
1518,Taiwan,2021-09-10,Moderna,3433805,344386,0,0,0,0,3778191
1517,Taiwan,2021-09-10,Oxford/AstraZeneca,7120090,693959,0,0,0,0,7814049
1516,Taiwan,2021-09-12,ALL,11416544,1046648,0,0,0,0,12463192
1515,Taiwan,2021-09-12,高端,716280,0,0,0,0,0,716280
1514,Taiwan,2021-09-12,Moderna,3434219,345690,0,0,0,0,3779909
1513,Taiwan,2021-09-12,Oxford/AstraZeneca,7266045,700958,0,0,0,0,7967003
1512,Taiwan,2021-09-13,ALL,11433445,1054651,0,0,0,0,12488096
1511,Taiwan,2021-09-13,高端,718191,0,0,0,0,0,718191
1510,Taiwan,2021-09-13,Moderna,3435213,351399,0,0,0,0,3786612
1509,Taiwan,2021-09-13,Oxford/AstraZeneca,7280041,703252,0,0,0,0,7983293
1508,Taiwan,2021-09-14,ALL,11442116,1062546,0,0,0,0,12504662
1507,Taiwan,2021-09-14,高端,719167,0,0,0,0,0,719167
1506,Taiwan,2021-09-14,Moderna,3436634,357253,0,0,0,0,3793887
1505,Taiwan,2021-09-14,Oxford/AstraZeneca,7286315,705293,0,0,0,0,7991608
1504,Taiwan,2021-09-15,ALL,11483332,1225096,0,0,0,0,12708428
1503,Taiwan,2021-09-15,高端,720012,0,0,0,0,0,720012
1502,Taiwan,2021-09-15,Moderna,3437159,359858,0,0,0,0,3797017
1501,Taiwan,2021-09-15,Oxford/AstraZeneca,7326161,865238,0,0,0,0,8191399
1500,Taiwan,2021-09-16,ALL,11536036,1402062,0,0,0,0,12938098
1499,Taiwan,2021-09-16,高端,720488,0,0,0,0,0,720488
1498,Taiwan,2021-09-16,Moderna,3437924,363093,0,0,0,0,3801017
1497,Taiwan,2021-09-16,Oxford/AstraZeneca,7377624,1038969,0,0,0,0,8416593
1496,Taiwan,2021-09-17,ALL,11593038,1578805,0,0,0,0,13171843
1495,Taiwan,2021-09-17,高端,720916,0,0,0,0,0,720916
1494,Taiwan,2021-09-17,Moderna,3438615,366662,0,0,0,0,3805277
1493,Taiwan,2021-09-17,Oxford/AstraZeneca,7433507,1212143,0,0,0,0,8645650
1492,Taiwan,2021-09-21,ALL,11689760,1715597,0,0,0,0,13405357
1491,Taiwan,2021-09-21,高端,721914,266,0,0,0,0,722180
1490,Taiwan,2021-09-21,Moderna,3438912,368337,0,0,0,0,3807249
1489,Taiwan,2021-09-21,Oxford/AstraZeneca,7528934,1346994,0,0,0,0,8875928
1488,Taiwan,2021-09-22,ALL,11763739,1826028,0,0,0,0,13589767
1487,Taiwan,2021-09-22,BNT,8822,0,0,0,0,0,8822
1486,Taiwan,2021-09-22,高端,722442,766,0,0,0,0,723208
1485,Taiwan,2021-09-22,Moderna,3439680,392009,0,0,0,0,3831689
1484,Taiwan,2021-09-22,Oxford/AstraZeneca,7592795,1433253,0,0,0,0,9026048
1483,Taiwan,2021-09-23,ALL,11912534,1943932,0,0,0,0,13856466
1482,Taiwan,2021-09-23,BNT,99500,0,0,0,0,0,99500
1481,Taiwan,2021-09-23,高端,722616,1193,0,0,0,0,723809
1480,Taiwan,2021-09-23,Moderna,3441102,432218,0,0,0,0,3873320
1479,Taiwan,2021-09-23,Oxford/AstraZeneca,7649316,1510521,0,0,0,0,9159837
1478,Taiwan,2021-09-24,ALL,12075243,2067218,0,0,0,0,14142461
1477,Taiwan,2021-09-24,BNT,251312,0,0,0,0,0,251312
1476,Taiwan,2021-09-24,高端,722802,1732,0,0,0,0,724534
1475,Taiwan,2021-09-24,Moderna,3443349,515400,0,0,0,0,3958749
1474,Taiwan,2021-09-24,Oxford/AstraZeneca,7657780,1550086,0,0,0,0,9207866
1473,Taiwan,2021-09-26,ALL,12278191,2151885,0,0,0,0,14430076
1472,Taiwan,2021-09-26,BNT,447626,0,0,0,0,0,447626
1471,Taiwan,2021-09-26,高端,722884,1982,0,0,0,0,724866
1470,Taiwan,2021-09-26,Moderna,3444206,569345,0,0,0,0,4013551
1469,Taiwan,2021-09-26,Oxford/AstraZeneca,7663475,1580558,0,0,0,0,9244033
1468,Taiwan,2021-09-27,ALL,12551676,2211654,0,0,0,0,14763330
1467,Taiwan,2021-09-27,BNT,717240,0,0,0,0,0,717240
1466,Taiwan,2021-09-27,高端,723269,14863,0,0,0,0,738132
1465,Taiwan,2021-09-27,Moderna,3444831,600414,0,0,0,0,4045245
1464,Taiwan,2021-09-27,Oxford/AstraZeneca,7666336,1596377,0,0,0,0,9262713
1463,Taiwan,2021-09-28,ALL,12812763,2278518,0,0,0,0,15091281
1462,Taiwan,2021-09-28,BNT,973368,0,0,0,0,0,973368
1461,Taiwan,2021-09-28,高端,723890,28064,0,0,0,0,751954
1460,Taiwan,2021-09-28,Moderna,3445777,634600,0,0,0,0,4080377
1459,Taiwan,2021-09-28,Oxford/AstraZeneca,7669728,1615854,0,0,0,0,9285582
1458,Taiwan,2021-09-29,ALL,13065648,2375773,0,0,0,0,15441421
1457,Taiwan,2021-09-29,BNT,1220550,0,0,0,0,0,1220550
1456,Taiwan,2021-09-29,高端,724365,39978,0,0,0,0,764343
1455,Taiwan,2021-09-29,Moderna,3446761,702501,0,0,0,0,4149262
1454,Taiwan,2021-09-29,Oxford/AstraZeneca,7673972,1633294,0,0,0,0,9307266
1453,Taiwan,2021-09-30,ALL,13243149,2637740,0,0,0,0,15880889
1452,Taiwan,2021-09-30,BNT,1392515,0,0,0,0,0,1392515
1451,Taiwan,2021-09-30,高端,725675,217170,0,0,0,0,942845
1450,Taiwan,2021-09-30,Moderna,3447615,770815,0,0,0,0,4218430
1449,Taiwan,2021-09-30,Oxford/AstraZeneca,7677344,1649755,0,0,0,0,9327099
1448,Taiwan,2021-10-01,ALL,13424778,2852420,0,0,0,0,16277198
1447,Taiwan,2021-10-01,BNT,1568125,0,0,0,0,0,1568125
1446,Taiwan,2021-10-01,高端,728381,368740,0,0,0,0,1097121
1445,Taiwan,2021-10-01,Moderna,3449308,824050,0,0,0,0,4273358
1444,Taiwan,2021-10-01,Oxford/AstraZeneca,7678964,1659630,0,0,0,0,9338594
1443,Taiwan,2021-10-03,ALL,13477691,3081268,0,0,0,0,16558959
1442,Taiwan,2021-10-03,BNT,1616059,0,0,0,0,0,1616059
1441,Taiwan,2021-10-03,高端,730545,488660,0,0,0,0,1219205
1440,Taiwan,2021-10-03,Moderna,3450595,924895,0,0,0,0,4375490
1439,Taiwan,2021-10-03,Oxford/AstraZeneca,7680492,1667713,0,0,0,0,9348205
1438,Taiwan,2021-10-04,ALL,13524914,3295676,0,0,0,0,16820590
1437,Taiwan,2021-10-04,BNT,1657264,0,0,0,0,0,1657264
1436,Taiwan,2021-10-04,高端,731916,503003,0,0,0,0,1234919
1435,Taiwan,2021-10-04,Moderna,3452632,1110163,0,0,0,0,4562795
1434,Taiwan,2021-10-04,Oxford/AstraZeneca,7683102,1682510,0,0,0,0,9365612
1433,Taiwan,2021-10-05,ALL,13577317,3444000,0,0,0,0,17021317
1432,Taiwan,2021-10-05,BNT,1704346,0,0,0,0,0,1704346
1431,Taiwan,2021-10-05,高端,732980,508475,0,0,0,0,1241455
1430,Taiwan,2021-10-05,Moderna,3453909,1237008,0,0,0,0,4690917
1429,Taiwan,2021-10-05,Oxford/AstraZeneca,7686082,1698517,0,0,0,0,9384599
1428,Taiwan,2021-10-06,ALL,13616764,3601681,0,0,0,0,17218445
1427,Taiwan,2021-10-06,BNT,1735231,296,0,0,0,0,1735527
1426,Taiwan,2021-10-06,高端,734679,516165,0,0,0,0,1250844
1425,Taiwan,2021-10-06,Moderna,3455254,1322166,0,0,0,0,4777420
1424,Taiwan,2021-10-06,Oxford/AstraZeneca,7691600,1763054,0,0,0,0,9454654
1423,Taiwan,2021-10-07,ALL,13666555,3875036,0,0,0,0,17541591
1422,Taiwan,2021-10-07,BNT,1772017,241,0,0,0,0,1772258
1421,Taiwan,2021-10-07,高端,736197,526412,0,0,0,0,1262609
1420,Taiwan,2021-10-07,Moderna,3456481,1371014,0,0,0,0,4827495
1419,Taiwan,2021-10-07,Oxford/AstraZeneca,7701860,1977369,0,0,0,0,9679229
1418,Taiwan,2021-10-08,ALL,13711680,4175785,0,0,0,0,17887465
1417,Taiwan,2021-10-08,BNT,1803768,258,0,0,0,0,1804026
1416,Taiwan,2021-10-08,高端,737943,536162,0,0,0,0,1274105
1415,Taiwan,2021-10-08,Moderna,3457461,1410493,0,0,0,0,4867954
1414,Taiwan,2021-10-08,Oxford/AstraZeneca,7712508,2228872,0,0,0,0,9941380
1413,Taiwan,2021-10-11,ALL,13759882,4480974,0,0,0,0,18240856
1412,Taiwan,2021-10-11,BNT,1837372,142,0,0,0,0,1837514
1411,Taiwan,2021-10-11,高端,739652,555181,0,0,0,0,1294833
1410,Taiwan,2021-10-11,Moderna,3458281,1470706,0,0,0,0,4928987
1409,Taiwan,2021-10-11,Oxford/AstraZeneca,7724577,2454945,0,0,0,0,10179522
1408,Taiwan,2021-10-12,ALL,13797381,4699975,0,0,0,0,18497356
1407,Taiwan,2021-10-12,BNT,1865310,135,0,0,0,0,1865445
1406,Taiwan,2021-10-12,高端,741979,592208,0,0,0,0,1334187
1405,Taiwan,2021-10-12,Moderna,3458974,1494099,0,0,0,0,4953073
1404,Taiwan,2021-10-12,Oxford/AstraZeneca,7731118,2613533,0,0,0,0,10344651
1403,Taiwan,2021-10-13,ALL,13980025,4786705,0,0,0,0,18766730
1402,Taiwan,2021-10-13,BNT,2042544,90,0,0,0,0,2042634
1401,Taiwan,2021-10-13,高端,743184,598959,0,0,0,0,1342143
1400,Taiwan,2021-10-13,Moderna,3459609,1526190,0,0,0,0,4985799
1399,Taiwan,2021-10-13,Oxford/AstraZeneca,7734688,2661466,0,0,0,0,10396154
1398,Taiwan,2021-10-14,ALL,14152139,4873883,0,0,0,0,19026022
1397,Taiwan,2021-10-14,BNT,2209983,104,0,0,0,0,2210087
1396,Taiwan,2021-10-14,高端,744240,601544,0,0,0,0,1345784
1395,Taiwan,2021-10-14,Moderna,3460409,1591710,0,0,0,0,5052119
1394,Taiwan,2021-10-14,Oxford/AstraZeneca,7737507,2680525,0,0,0,0,10418032
1393,Taiwan,2021-10-15,ALL,14395967,5039052,0,0,0,0,19435019
1392,Taiwan,2021-10-15,BNT,2446204,116,0,0,0,0,2446320
1391,Taiwan,2021-10-15,高端,745754,603996,0,0,0,0,1349750
1390,Taiwan,2021-10-15,Moderna,3461403,1646266,0,0,0,0,5107669
1389,Taiwan,2021-10-15,Oxford/AstraZeneca,7742606,2788674,0,0,0,0,10531280
1388,Taiwan,2021-10-17,ALL,14620207,5205476,0,0,0,0,19825683
1387,Taiwan,2021-10-17,BNT,2666060,114,0,0,0,0,2666174
1386,Taiwan,2021-10-17,高端,746452,605188,0,0,0,0,1351640
1385,Taiwan,2021-10-17,Moderna,3461754,1710864,0,0,0,0,5172618
1384,Taiwan,2021-10-17,Oxford/AstraZeneca,7745941,2889310,0,0,0,0,10635251
1383,Taiwan,2021-10-18,ALL,14877506,5327453,0,0,0,0,20204959
1382,Taiwan,2021-10-18,BNT,2918098,115,0,0,0,0,2918213
1381,Taiwan,2021-10-18,高端,747470,607084,0,0,0,0,1354554
1380,Taiwan,2021-10-18,Moderna,3462156,1730278,0,0,0,0,5192434
1379,Taiwan,2021-10-18,Oxford/AstraZeneca,7749782,2989976,0,0,0,0,10739758
1378,Taiwan,2021-10-19,ALL,15063365,5478056,0,0,0,0,20541421
1377,Taiwan,2021-10-19,BNT,3098530,118,0,0,0,0,3098648
1376,Taiwan,2021-10-19,高端,748393,608706,0,0,0,0,1357099
1375,Taiwan,2021-10-19,Moderna,3462678,1738734,0,0,0,0,5201412
1374,Taiwan,2021-10-19,Oxford/AstraZeneca,7753764,3130498,0,0,0,0,10884262
1373,Taiwan,2021-10-20,ALL,15229608,5691387,0,0,0,0,20920995
1372,Taiwan,2021-10-20,BNT,3258662,125,0,0,0,0,3258787
1371,Taiwan,2021-10-20,高端,749363,610008,0,0,0,0,1359371
1370,Taiwan,2021-10-20,Moderna,3463112,1749534,0,0,0,0,5212646
1369,Taiwan,2021-10-20,Oxford/AstraZeneca,7758471,3331720,0,0,0,0,11090191
1368,Taiwan,2021-10-21,ALL,15353595,5911192,0,0,0,0,21264787
1367,Taiwan,2021-10-21,BNT,3376002,125,0,0,0,0,3376127
1366,Taiwan,2021-10-21,高端,750776,611748,0,0,0,0,1362524
1365,Taiwan,2021-10-21,Moderna,3463729,1761294,0,0,0,0,5225023
1364,Taiwan,2021-10-21,Oxford/AstraZeneca,7763088,3538025,0,0,0,0,11301113
1363,Taiwan,2021-10-22,ALL,15555520,6161500,0,0,0,0,21717020
1362,Taiwan,2021-10-22,BNT,3572445,125,0,0,0,0,3572570
1361,Taiwan,2021-10-22,高端,752072,613617,0,0,0,0,1365689
1360,Taiwan,2021-10-22,Moderna,3465513,1921637,0,0,0,0,5387150
1359,Taiwan,2021-10-22,Oxford/AstraZeneca,7765490,3626121,0,0,0,0,11391611
1358,Taiwan,2021-10-24,ALL,15865789,6417482,0,0,0,0,22283271
1357,Taiwan,2021-10-24,BNT,3879329,138,0,0,0,0,3879467
1356,Taiwan,2021-10-24,高端,752654,614535,0,0,0,0,1367189
1355,Taiwan,2021-10-24,Moderna,3466259,2032620,0,0,0,0,5498879
1354,Taiwan,2021-10-24,Oxford/AstraZeneca,7767547,3770189,0,0,0,0,11537736
1353,Taiwan,2021-10-25,ALL,16105123,6678571,0,0,0,0,22783694
1352,Taiwan,2021-10-25,BNT,4112873,139,0,0,0,0,4113012
1351,Taiwan,2021-10-25,高端,753943,615696,0,0,0,0,1369639
1350,Taiwan,2021-10-25,Moderna,3467485,2158458,0,0,0,0,5625943
1349,Taiwan,2021-10-25,Oxford/AstraZeneca,7770822,3904278,0,0,0,0,11675100
1348,Taiwan,2021-10-26,ALL,16281201,6936428,0,0,0,0,23217629
1347,Taiwan,2021-10-26,BNT,4283177,142,0,0,0,0,4283319
1346,Taiwan,2021-10-26,高端,754809,617187,0,0,0,0,1371996
1345,Taiwan,2021-10-26,Moderna,3469066,2281569,0,0,0,0,5750635
1344,Taiwan,2021-10-26,Oxford/AstraZeneca,7774149,4037530,0,0,0,0,11811679
1343,Taiwan,2021-10-27,ALL,16404793,7232357,0,0,0,0,23637150
1342,Taiwan,2021-10-27,BNT,4401029,147,0,0,0,0,4401176
1341,Taiwan,2021-10-27,高端,755775,618543,0,0,0,0,1374318
1340,Taiwan,2021-10-27,Moderna,3470934,2383549,0,0,0,0,5854483
1339,Taiwan,2021-10-27,Oxford/AstraZeneca,7777055,4230118,0,0,0,0,12007173
1338,Taiwan,2021-10-28,ALL,16656545,7392189,0,0,0,0,24048734
1337,Taiwan,2021-10-28,BNT,4645447,158,0,0,0,0,4645605
1336,Taiwan,2021-10-28,高端,759419,622935,0,0,0,0,1382354
1335,Taiwan,2021-10-28,Moderna,3472239,2447670,0,0,0,0,5919909
1334,Taiwan,2021-10-28,Oxford/AstraZeneca,7779440,4321426,0,0,0,0,12100866
1333,Taiwan,2021-10-29,ALL,16951012,7530062,0,0,0,0,24481074
1332,Taiwan,2021-10-29,BNT,4935179,168,0,0,0,0,4935347
1331,Taiwan,2021-10-29,高端,760810,624806,0,0,0,0,1385616
1330,Taiwan,2021-10-29,Moderna,3473515,2503369,0,0,0,0,5976884
1329,Taiwan,2021-10-29,Oxford/AstraZeneca,7781508,4401719,0,0,0,0,12183227
1328,Taiwan,2021-10-31,ALL,17214718,7655432,0,0,0,0,24870150
1327,Taiwan,2021-10-31,BNT,5195285,208,0,0,0,0,5195493
1326,Taiwan,2021-10-31,高端,761690,626065,0,0,0,0,1387755
1325,Taiwan,2021-10-31,Moderna,3474456,2562006,0,0,0,0,6036462
1324,Taiwan,2021-10-31,Oxford/AstraZeneca,7783287,4467153,0,0,0,0,12250440
1323,Taiwan,2021-11-01,ALL,17286000,7896013,0,0,0,0,25182013
1322,Taiwan,2021-11-01,BNT,5262184,270,0,0,0,0,5262454
1321,Taiwan,2021-11-01,高端,762649,627962,0,0,0,0,1390611
1320,Taiwan,2021-11-01,Moderna,3476785,2665020,0,0,0,0,6141805
1319,Taiwan,2021-11-01,Oxford/AstraZeneca,7784382,4602761,0,0,0,0,12387143
1318,Taiwan,2021-11-02,ALL,17331396,8154873,0,0,0,0,25486269
1317,Taiwan,2021-11-02,BNT,5301691,251,0,0,0,0,5301942
1316,Taiwan,2021-11-02,高端,763687,629924,0,0,0,0,1393611
1315,Taiwan,2021-11-02,Moderna,3479502,2742837,0,0,0,0,6222339
1314,Taiwan,2021-11-02,Oxford/AstraZeneca,7786516,4781861,0,0,0,0,12568377
1313,Taiwan,2021-11-03,ALL,17384932,8393132,0,0,0,0,25778064
1312,Taiwan,2021-11-03,BNT,5349131,265,0,0,0,0,5349396
1311,Taiwan,2021-11-03,高端,764462,631313,0,0,0,0,1395775
1310,Taiwan,2021-11-03,Moderna,3482019,2800555,0,0,0,0,6282574
1309,Taiwan,2021-11-03,Oxford/AstraZeneca,7789320,4960999,0,0,0,0,12750319
1308,Taiwan,2021-11-04,ALL,17399450,8451790,0,0,0,0,25851240
1307,Taiwan,2021-11-04,BNT,5362254,285,0,0,0,0,5362539
1306,Taiwan,2021-11-04,高端,762855,629750,0,0,0,0,1392605
1305,Taiwan,2021-11-04,Moderna,3484041,2833278,0,0,0,0,6317319
1304,Taiwan,2021-11-04,Oxford/AstraZeneca,7790300,4988477,0,0,0,0,12778777
1303,Taiwan,2021-11-05,ALL,17436784,8643466,0,0,0,0,26080250
1302,Taiwan,2021-11-05,BNT,5386990,91600,0,0,0,0,5478590
1301,Taiwan,2021-11-05,高端,764173,631610,0,0,0,0,1395783
1300,Taiwan,2021-11-05,Moderna,3486670,2862642,0,0,0,0,6349312
1299,Taiwan,2021-11-05,Oxford/AstraZeneca,7798951,5057614,0,0,0,0,12856565
1298,Taiwan,2021-11-07,ALL,17484037,8797884,0,0,0,0,26281921
1297,Taiwan,2021-11-07,BNT,5410041,158586,0,0,0,0,5568627
1296,Taiwan,2021-11-07,高端,767297,636014,0,0,0,0,1403311
1295,Taiwan,2021-11-07,Moderna,3488134,2879690,0,0,0,0,6367824
1294,Taiwan,2021-11-07,Oxford/AstraZeneca,7818565,5123594,0,0,0,0,12942159
1293,Taiwan,2021-11-08,ALL,17557602,8984964,0,0,0,0,26542566
1292,Taiwan,2021-11-08,BNT,5445301,242921,0,0,0,0,5688222
1291,Taiwan,2021-11-08,高端,767953,637565,0,0,0,0,1405518
1290,Taiwan,2021-11-08,Moderna,3488732,2886926,0,0,0,0,6375658
1289,Taiwan,2021-11-08,Oxford/AstraZeneca,7855616,5217552,0,0,0,0,13073168
1288,Taiwan,2021-11-09,ALL,17622921,9145889,0,0,0,0,26768810
1287,Taiwan,2021-11-09,BNT,5481021,314642,0,0,0,0,5795663
1286,Taiwan,2021-11-09,高端,768609,638898,0,0,0,0,1407507
1285,Taiwan,2021-11-09,Moderna,3489392,2905510,0,0,0,0,6394902
1284,Taiwan,2021-11-09,Oxford/AstraZeneca,7883899,5286839,0,0,0,0,13170738
1283,Taiwan,2021-11-10,ALL,17689522,9314904,0,0,0,0,27004426
1282,Taiwan,2021-11-10,BNT,5521773,394232,0,0,0,0,5916005
1281,Taiwan,2021-11-10,高端,769803,640299,0,0,0,0,1410102
1280,Taiwan,2021-11-10,Moderna,3490403,2921042,0,0,0,0,6411445
1279,Taiwan,2021-11-10,Oxford/AstraZeneca,7907543,5359331,0,0,0,0,13266874
1278,Taiwan,2021-11-11,ALL,17744846,9465419,0,0,0,0,27210265
1277,Taiwan,2021-11-11,BNT,5553751,465400,0,0,0,0,6019151
1276,Taiwan,2021-11-11,高端,770612,641630,0,0,0,0,1412242
1275,Taiwan,2021-11-11,Moderna,3492235,2936084,0,0,0,0,6428319
1274,Taiwan,2021-11-11,Oxford/AstraZeneca,7928248,5422305,0,0,0,0,13350553
1273,Taiwan,2021-11-12,ALL,17808765,9670834,0,0,0,0,27479599
1272,Taiwan,2021-11-12,BNT,5591878,569593,0,0,0,0,6161471
1271,Taiwan,2021-11-12,高端,771246,643570,0,0,0,0,1414816
1270,Taiwan,2021-11-12,Moderna,3495348,2952238,0,0,0,0,6447586
1269,Taiwan,2021-11-12,Oxford/AstraZeneca,7950293,5505433,0,0,0,0,13455726
1268,Taiwan,2021-11-14,ALL,17851199,9838280,0,0,0,0,27689479
1267,Taiwan,2021-11-14,BNT,5598167,602911,0,0,0,0,6201078
1266,Taiwan,2021-11-14,高端,771579,644787,0,0,0,0,1416366
1265,Taiwan,2021-11-14,Moderna,3528146,3032173,0,0,0,0,6560319
1264,Taiwan,2021-11-14,Oxford/AstraZeneca,7953307,5558409,0,0,0,0,13511716
1263,Taiwan,2021-11-15,ALL,17891819,10035802,0,0,0,0,27927621
1262,Taiwan,2021-11-15,BNT,5602528,659137,0,0,0,0,6261665
1261,Taiwan,2021-11-15,高端,771961,646139,0,0,0,0,1418100
1260,Taiwan,2021-11-15,Moderna,3560481,3104606,0,0,0,0,6665087
1259,Taiwan,2021-11-15,Oxford/AstraZeneca,7956849,5625920,0,0,0,0,13582769
1258,Taiwan,2021-11-16,ALL,17931470,10230076,0,0,0,0,28161546
1257,Taiwan,2021-11-16,BNT,5605542,720154,0,0,0,0,6325696
1256,Taiwan,2021-11-16,高端,772317,647419,0,0,0,0,1419736
1255,Taiwan,2021-11-16,Moderna,3592634,3157266,0,0,0,0,6749900
1254,Taiwan,2021-11-16,Oxford/AstraZeneca,7960977,5705237,0,0,0,0,13666214
1253,Taiwan,2021-11-17,ALL,17961336,10442548,0,0,0,0,28403884
1252,Taiwan,2021-11-17,BNT,5609817,788647,0,0,0,0,6398464
1251,Taiwan,2021-11-17,高端,772681,648631,0,0,0,0,1421312
1250,Taiwan,2021-11-17,Moderna,3611184,3193203,0,0,0,0,6804387
1249,Taiwan,2021-11-17,Oxford/AstraZeneca,7967654,5812067,0,0,0,0,13779721
1248,Taiwan,2021-11-19,ALL,18016118,10970839,0,0,0,0,28986957
1247,Taiwan,2021-11-19,BNT,5618112,943197,0,0,0,0,6561309
1246,Taiwan,2021-11-19,高端,773377,650938,0,0,0,0,1424315
1245,Taiwan,2021-11-19,Moderna,3647006,3241704,0,0,0,0,6888710
1244,Taiwan,2021-11-19,Oxford/AstraZeneca,7977623,6135000,0,0,0,0,14112623
1243,Taiwan,2021-11-21,ALL,18038154,11185145,0,0,0,0,29223299
1242,Taiwan,2021-11-21,BNT,5620672,987808,0,0,0,0,6608480
1241,Taiwan,2021-11-21,高端,773575,651659,0,0,0,0,1425234
1240,Taiwan,2021-11-21,Moderna,3662288,3291901,0,0,0,0,6954189
1239,Taiwan,2021-11-21,Oxford/AstraZeneca,7981619,6253777,0,0,0,0,14235396
1238,Taiwan,2021-11-22,ALL,18064753,11450454,0,0,0,0,29515207
1237,Taiwan,2021-11-22,BNT,5623408,1053788,0,0,0,0,6677196
1236,Taiwan,2021-11-22,高端,774044,652863,0,0,0,0,1426907
1235,Taiwan,2021-11-22,Moderna,3680371,3345308,0,0,0,0,7025679
1234,Taiwan,2021-11-22,Oxford/AstraZeneca,7986930,6398495,0,0,0,0,14385425
1233,Taiwan,2021-11-23,ALL,18087393,11661693,0,0,0,0,29749086
1232,Taiwan,2021-11-23,BNT,5626604,1117238,0,0,0,0,6743842
1231,Taiwan,2021-11-23,高端,774171,653972,0,0,0,0,1428143
1230,Taiwan,2021-11-23,Moderna,3695188,3392237,0,0,0,0,7087425
1229,Taiwan,2021-11-23,Oxford/AstraZeneca,7991430,6498246,0,0,0,0,14489676
1228,Taiwan,2021-11-24,ALL,18109173,11823246,0,0,0,0,29932419
1227,Taiwan,2021-11-24,BNT,5630857,1183931,0,0,0,0,6814788
1226,Taiwan,2021-11-24,高端,774459,655291,0,0,0,0,1429750
1225,Taiwan,2021-11-24,Moderna,3710336,3439110,0,0,0,0,7149446
1224,Taiwan,2021-11-24,Oxford/AstraZeneca,7993521,6544914,0,0,0,0,14538435
